Created Date,Closed Date,Borough,Descriptor,Complaint Type,Agency,Longitude,Latitude,Status,processing_time,start_time_window
01/01/2016 10:16:15 PM,01/02/2016 09:01:41 AM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.85448097169017,40.833200131651935,Closed,0 days 10:45:26.000000000,22
01/01/2016 10:16:15 PM,01/01/2016 10:47:03 PM,BROOKLYN,Banging/Pounding,Noise - Residential,NYPD,-73.90331127472045,40.6649983105464,Closed,0 days 00:30:48.000000000,22
01/01/2016 10:16:28 PM,03/02/2016 06:45:29 AM,MANHATTAN,Rodents/Insects/Garbage,Food Establishment,DOHMH,-73.93957875121706,40.794119912598575,Closed,60 days 08:29:01.000000000,22
01/01/2016 10:16:42 PM,01/04/2016 01:06:40 AM,MANHATTAN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.93978450529062,40.79423529893813,Closed,2 days 02:49:58.000000000,22
01/01/2016 10:16:54 PM,01/06/2016 05:02:43 PM,BRONX,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.86764796787375,40.84109057616565,Closed,4 days 18:45:49.000000000,22
01/01/2016 10:17:00 PM,01/03/2016 07:22:14 PM,BROOKLYN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.95897331500413,40.711209650263456,Closed,1 days 21:05:14.000000000,22
01/01/2016 10:17:29 PM,03/02/2016 06:45:18 AM,MANHATTAN,Food Spoiled,Food Establishment,DOHMH,-73.93957875121706,40.794119912598575,Closed,60 days 08:27:49.000000000,22
01/01/2016 10:17:59 PM,01/02/2016 02:47:12 PM,BROOKLYN,Loud Talking,Noise - Street/Sidewalk,NYPD,-73.9559117281624,40.60637438736925,Closed,0 days 16:29:13.000000000,22
01/01/2016 10:18:15 PM,01/07/2016 01:06:06 AM,BRONX,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.92134802334202,40.827418875798884,Closed,5 days 02:47:51.000000000,22
01/01/2016 10:18:19 PM,03/02/2016 06:45:27 AM,MANHATTAN,Rodents/Insects/Garbage,Food Establishment,DOHMH,-73.93957875121706,40.794119912598575,Closed,60 days 08:27:08.000000000,22
01/01/2016 10:18:30 PM,01/01/2016 10:47:03 PM,MANHATTAN,Loud Talking,Noise - Park,NYPD,-73.97928435427777,40.78184023224552,Closed,0 days 00:28:33.000000000,22
01/01/2016 10:19:05 PM,01/06/2016 05:31:30 PM,BROOKLYN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.91943120490053,40.65875537568853,Closed,4 days 19:12:25.000000000,22
01/01/2016 10:19:08 PM,01/07/2016 01:04:45 AM,MANHATTAN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.98055286009375,40.74103435716738,Closed,5 days 02:45:37.000000000,22
01/01/2016 10:19:11 PM,03/02/2016 06:45:25 AM,MANHATTAN,Kitchen/Food Prep Area,Food Establishment,DOHMH,-73.93957875121706,40.794119912598575,Closed,60 days 08:26:14.000000000,22
01/01/2016 10:20:22 PM,01/01/2016 11:45:28 PM,Unspecified,Commercial Overnight Parking,Illegal Parking,NYPD,,,Closed,0 days 01:25:06.000000000,22
01/01/2016 10:20:24 PM,01/01/2016 11:31:33 PM,BROOKLYN,Blocked Hydrant,Illegal Parking,NYPD,-74.0125931643815,40.62063312230611,Closed,0 days 01:11:09.000000000,22
01/01/2016 10:20:27 PM,01/02/2016 04:25:32 AM,QUEENS,Neglected,Animal Abuse,NYPD,-73.7436751577867,40.70174756733236,Closed,0 days 06:05:05.000000000,22
01/01/2016 10:20:31 PM,01/02/2016 12:45:46 AM,BROOKLYN,No Access,Blocked Driveway,NYPD,-73.92014179287159,40.613129256242026,Closed,0 days 02:25:15.000000000,22
01/01/2016 10:20:34 PM,01/01/2016 11:18:41 PM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.94632056064269,40.64749824576752,Closed,0 days 00:58:07.000000000,22
01/01/2016 10:20:35 PM,01/01/2016 10:42:45 PM,BROOKLYN,No Access,Blocked Driveway,NYPD,-73.92966373793945,40.67229384758695,Closed,0 days 00:22:10.000000000,22
01/01/2016 10:21:03 PM,01/01/2016 11:34:47 PM,QUEENS,Blocked Sidewalk,Illegal Parking,NYPD,-73.83260563541545,40.7548961219601,Closed,0 days 01:13:44.000000000,22
01/01/2016 10:21:18 PM,01/08/2016 11:57:06 AM,BRONX,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.90921031302837,40.83303387949112,Closed,6 days 13:35:48.000000000,22
01/01/2016 10:21:43 PM,01/01/2016 11:51:52 PM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.87303202897748,40.68631226573206,Closed,0 days 01:30:09.000000000,22
01/01/2016 10:21:50 PM,01/02/2016 07:50:10 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.91749686918405,40.85017807004264,Closed,0 days 09:28:20.000000000,22
01/01/2016 10:22:00 PM,01/06/2016 10:15:00 PM,MANHATTAN,Noise: air condition/ventilation equipment (NV1),Noise,DEP,-73.96890217732364,40.76826791498475,Closed,4 days 23:53:00.000000000,22
01/01/2016 10:22:00 PM,01/04/2016 12:00:00 PM,BROOKLYN,1 Missed Collection,Missed Collection (All Materials),DSNY,-73.98740299672308,40.62188749160129,Closed,2 days 13:38:00.000000000,22
01/01/2016 10:22:02 PM,01/01/2016 10:57:52 PM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.95642009706356,40.820663502416465,Closed,0 days 00:35:50.000000000,22
01/01/2016 10:22:14 PM,01/10/2016 02:54:41 PM,BROOKLYN,FIRE ESCAPE,SAFETY,HPD,-73.95897331500413,40.711209650263456,Closed,8 days 16:32:27.000000000,22
01/01/2016 10:22:32 PM,01/02/2016 07:06:28 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.94096631353185,40.66297070221315,Closed,0 days 08:43:56.000000000,22
01/01/2016 10:22:51 PM,01/05/2016 01:10:14 AM,BRONX,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.90284980638124,40.830871351553945,Closed,3 days 02:47:23.000000000,22
01/01/2016 10:23:04 PM,01/02/2016 05:31:40 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.88524200401147,40.85123190691196,Closed,0 days 07:08:36.000000000,22
01/01/2016 10:23:24 PM,01/01/2016 11:32:39 PM,QUEENS,No Access,Blocked Driveway,NYPD,-73.7998806552812,40.76272684457712,Closed,0 days 01:09:15.000000000,22
01/01/2016 10:23:27 PM,01/01/2016 11:34:46 PM,QUEENS,Blocked Sidewalk,Illegal Parking,NYPD,-73.83042036960096,40.75692678578485,Closed,0 days 01:11:19.000000000,22
01/01/2016 10:23:44 PM,01/01/2016 11:44:23 PM,MANHATTAN,Loud Music/Party,Noise - Commercial,NYPD,-73.98592204392392,40.76058322950113,Closed,0 days 01:20:39.000000000,22
01/01/2016 10:24:20 PM,01/05/2016 01:10:14 AM,BRONX,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.90284980638124,40.830871351553945,Closed,3 days 02:45:54.000000000,22
01/01/2016 10:24:20 PM,01/05/2016 01:10:14 AM,BRONX,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.90284980638124,40.830871351553945,Closed,3 days 02:45:54.000000000,22
01/01/2016 10:24:45 PM,01/01/2016 11:07:46 PM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.75950926531158,40.74337596142075,Closed,0 days 00:43:01.000000000,22
01/01/2016 10:24:51 PM,01/02/2016 04:32:03 PM,MANHATTAN,Loud Music/Party,Noise - Commercial,NYPD,-74.00523252363153,40.740366160880974,Closed,0 days 18:07:12.000000000,22
01/01/2016 10:25:45 PM,01/01/2016 11:15:22 PM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.90431926903359,40.81917733914671,Closed,0 days 00:49:37.000000000,22
01/01/2016 10:26:07 PM,01/04/2016 12:50:09 PM,BRONX,DRIE Exemption,DOF Property - Reduction Issue,DOF,,,Closed,2 days 14:24:02.000000000,22
01/01/2016 10:26:43 PM,01/01/2016 10:45:58 PM,QUEENS,Loud Television,Noise - Commercial,NYPD,-73.82700265188905,40.708084194325906,Closed,0 days 00:19:15.000000000,22
01/01/2016 10:26:44 PM,01/01/2016 11:33:44 PM,QUEENS,Blocked Sidewalk,Illegal Parking,NYPD,-73.83035893074272,40.756956887575676,Closed,0 days 01:07:00.000000000,22
01/01/2016 10:26:52 PM,01/01/2016 10:53:30 PM,BRONX,No Access,Blocked Driveway,NYPD,-73.89593426612555,40.88581425156326,Closed,0 days 00:26:38.000000000,22
01/01/2016 10:26:59 PM,01/17/2016 01:06:43 AM,BRONX,Exchange/Refund/Return,Consumer Complaint,DCA,-73.8314167616547,40.86810612291893,Closed,15 days 02:39:44.000000000,22
01/01/2016 10:27:24 PM,01/01/2016 10:55:41 PM,QUEENS,Partial Access,Blocked Driveway,NYPD,-73.8477198962069,40.5805274742609,Closed,0 days 00:28:17.000000000,22
01/01/2016 10:27:59 PM,01/02/2016 03:20:01 PM,BROOKLYN,Banging/Pounding,Noise - Residential,NYPD,-73.87043232696149,40.673312852333545,Closed,0 days 16:52:02.000000000,22
01/01/2016 10:28:00 PM,01/01/2016 11:02:12 PM,QUEENS,No Access,Blocked Driveway,NYPD,-73.93108289611676,40.76066777603951,Closed,0 days 00:34:12.000000000,22
01/01/2016 10:28:21 PM,01/01/2016 11:07:42 PM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.7541830808419,40.7540198711426,Closed,0 days 00:39:21.000000000,22
01/01/2016 10:28:32 PM,01/31/2016 11:31:07 AM,BROOKLYN,NO LIGHTING,ELECTRIC,HPD,-73.94341494852196,40.68703537889662,Closed,29 days 13:02:35.000000000,22
01/01/2016 10:28:39 PM,01/05/2016 01:10:41 AM,BROOKLYN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.98752903486775,40.641380993053716,Closed,3 days 02:42:02.000000000,22
01/01/2016 10:29:04 PM,01/02/2016 12:44:30 AM,BROOKLYN,Blocked Hydrant,Illegal Parking,NYPD,-73.93412888766989,40.622599424883866,Closed,0 days 02:15:26.000000000,22
01/01/2016 10:29:18 PM,01/01/2016 10:57:52 PM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.95407021564348,40.67093653650299,Closed,0 days 00:28:34.000000000,22
01/01/2016 10:29:28 PM,01/02/2016 03:05:15 AM,BRONX,Banging/Pounding,Noise - Residential,NYPD,-73.90814957564673,40.87369857353043,Closed,0 days 04:35:47.000000000,22
01/01/2016 10:30:00 PM,01/15/2016 01:45:00 AM,MANHATTAN,Noise: air condition/ventilation equipment (NV1),Noise,DEP,-73.98146562822132,40.728875249377296,Closed,13 days 03:15:00.000000000,22
01/01/2016 10:30:04 PM,01/14/2016 05:22:14 PM,BRONX,RADIATOR,PLUMBING,HPD,-73.90284980638124,40.830871351553945,Closed,12 days 18:52:10.000000000,22
01/01/2016 10:30:04 PM,01/14/2016 05:22:14 PM,BRONX,WINDOW FRAME,DOOR/WINDOW,HPD,-73.90284980638124,40.830871351553945,Closed,12 days 18:52:10.000000000,22
01/01/2016 10:30:33 PM,01/02/2016 02:28:16 AM,QUEENS,No Access,Blocked Driveway,NYPD,-73.8598618967474,40.747340524651655,Closed,0 days 03:57:43.000000000,22
01/01/2016 10:31:13 PM,01/04/2016 10:34:05 AM,MANHATTAN,Sidewalk Blocked,Consumer Complaint,DCA,-73.92964413847032,40.85490700851485,Closed,2 days 12:02:52.000000000,22
01/01/2016 10:31:49 PM,01/01/2016 10:58:57 PM,BRONX,Banging/Pounding,Noise - Residential,NYPD,-73.8958829068127,40.821621064810884,Closed,0 days 00:27:08.000000000,22
01/01/2016 10:32:00 PM,01/04/2016 09:57:00 AM,QUEENS,Street Light Out,Street Light Condition,DOT,-73.7462167715247,40.70296090126678,Closed,2 days 11:25:00.000000000,22
01/01/2016 10:32:32 PM,01/02/2016 06:02:35 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.95165164863744,40.58597058477636,Closed,0 days 07:30:03.000000000,22
01/01/2016 10:32:34 PM,01/02/2016 02:47:13 PM,BROOKLYN,Car/Truck Horn,Noise - Vehicle,NYPD,-73.97273968421453,40.59206823529736,Closed,0 days 16:14:39.000000000,22
01/01/2016 10:32:41 PM,01/02/2016 02:56:37 AM,BRONX,Banging/Pounding,Noise - Residential,NYPD,-73.89540384387766,40.86895586962021,Closed,0 days 04:23:56.000000000,22
01/01/2016 10:32:44 PM,01/05/2016 01:11:02 AM,BROOKLYN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.94341494852196,40.68703537889662,Closed,3 days 02:38:18.000000000,22
01/01/2016 10:32:44 PM,01/06/2016 01:05:10 AM,BROOKLYN,POWER OUTAGE,ELECTRIC,HPD,-73.94341494852196,40.68703537889662,Closed,4 days 02:32:26.000000000,22
01/01/2016 10:32:44 PM,01/05/2016 12:25:59 PM,BROOKLYN,GARBAGE/RECYCLING STORAGE,UNSANITARY CONDITION,HPD,-73.94341494852196,40.68703537889662,Closed,3 days 13:53:15.000000000,22
01/01/2016 10:33:00 PM,01/02/2016 12:00:00 PM,QUEENS,1R Missed Recycling-All Materials,Missed Collection (All Materials),DSNY,-73.82415767917065,40.74603994165285,Closed,0 days 13:27:00.000000000,22
01/01/2016 10:33:05 PM,01/02/2016 01:04:00 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.9876099124323,40.71035718360753,Closed,0 days 02:30:55.000000000,22
01/01/2016 10:33:40 PM,01/04/2016 12:00:00 AM,STATEN ISLAND,Zoning - Non-Conforming/Illegal Vehicle Storage,Building/Use,DOB,,,Closed,2 days 01:26:20.000000000,22
01/01/2016 10:34:50 PM,01/02/2016 03:58:32 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.8472126658568,40.7282895529704,Closed,0 days 05:23:42.000000000,22
01/01/2016 10:34:57 PM,01/02/2016 12:05:39 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.92627561773638,40.83160782122029,Closed,0 days 01:30:42.000000000,22
01/01/2016 10:35:03 PM,,MANHATTAN,1 or 2,Food Poisoning,DOHMH,-73.97341188329943,40.78477589260118,Open,,22
01/01/2016 10:35:53 PM,01/02/2016 02:18:26 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.94889288887974,40.66246396799343,Closed,0 days 03:42:33.000000000,22
01/01/2016 10:36:23 PM,01/05/2016 12:45:17 PM,BROOKLYN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.95575378891145,40.605586570194475,Closed,3 days 14:08:54.000000000,22
01/01/2016 10:36:27 PM,01/02/2016 08:59:42 AM,BROOKLYN,Commercial Overnight Parking,Illegal Parking,NYPD,-73.97103335743613,40.63272096284325,Closed,0 days 10:23:15.000000000,22
01/01/2016 10:36:50 PM,01/05/2016 04:01:19 PM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.8582699729046,40.83741249777452,Closed,3 days 17:24:29.000000000,22
01/01/2016 10:36:53 PM,01/05/2016 04:01:19 PM,BRONX,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.86475556116105,40.85586472947987,Closed,3 days 17:24:26.000000000,22
01/01/2016 10:36:58 PM,01/02/2016 12:22:48 AM,BROOKLYN,Banging/Pounding,Noise - Residential,NYPD,-73.9708276159393,40.683043716231815,Closed,0 days 01:45:50.000000000,22
01/01/2016 10:37:15 PM,01/01/2016 11:30:25 PM,QUEENS,Double Parked Blocking Traffic,Illegal Parking,NYPD,-73.87916562967763,40.702076599950594,Closed,0 days 00:53:10.000000000,22
01/01/2016 10:37:20 PM,01/02/2016 01:37:48 AM,MANHATTAN,Loud Music/Party,Noise - Commercial,NYPD,-73.96959388942862,40.79513630969815,Closed,0 days 03:00:28.000000000,22
01/01/2016 10:37:55 PM,01/02/2016 02:39:10 AM,Unspecified,Blocked Sidewalk,Illegal Parking,NYPD,,,Closed,0 days 04:01:15.000000000,22
01/01/2016 10:37:56 PM,01/01/2016 11:14:18 PM,BROOKLYN,Banging/Pounding,Noise - Residential,NYPD,-73.92385495804173,40.67018490562354,Closed,0 days 00:36:22.000000000,22
01/01/2016 10:38:24 PM,01/01/2016 10:39:26 PM,MANHATTAN,No Status Call,Homeless Person Assistance,DHS,-73.94178129951199,40.80707890366312,Closed,0 days 00:01:02.000000000,22
01/01/2016 10:38:27 PM,01/02/2016 02:50:05 AM,STATEN ISLAND,Loud Talking,Noise - Street/Sidewalk,NYPD,-74.20804707492675,40.547924954861934,Closed,0 days 04:11:38.000000000,22
01/01/2016 10:38:49 PM,01/02/2016 01:16:39 AM,BROOKLYN,Banging/Pounding,Noise - Commercial,NYPD,-73.92921259175424,40.66599705086588,Closed,0 days 02:37:50.000000000,22
01/01/2016 10:39:05 PM,01/01/2016 10:54:36 PM,QUEENS,No Access,Blocked Driveway,NYPD,-73.90258607922746,40.69261288277481,Closed,0 days 00:15:31.000000000,22
01/01/2016 10:39:49 PM,01/04/2016 11:26:34 AM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.85773623267771,40.84195982947876,Closed,2 days 12:46:45.000000000,22
01/01/2016 10:39:49 PM,01/04/2016 10:34:07 AM,BRONX,Overcharge,Consumer Complaint,DCA,-73.8878486476475,40.85523625010421,Closed,2 days 11:54:18.000000000,22
01/01/2016 10:40:32 PM,01/02/2016 07:50:09 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.8999525380637,40.86158215342828,Closed,0 days 09:09:37.000000000,22
01/01/2016 10:40:38 PM,01/04/2016 02:54:57 PM,QUEENS,Defective Hardware,Street Condition,DOT,-73.86409989809731,40.727382993513714,Closed,2 days 16:14:19.000000000,22
01/01/2016 10:41:03 PM,01/02/2016 09:05:00 PM,QUEENS,Pothole,Street Condition,DOT,-73.80201829191158,40.713947933675364,Closed,0 days 22:23:57.000000000,22
01/01/2016 10:41:03 PM,01/01/2016 11:08:49 PM,STATEN ISLAND,Vehicle,Posting Advertisement,NYPD,-74.17363282481907,40.54909379768628,Closed,0 days 00:27:46.000000000,22
01/01/2016 10:41:31 PM,03/09/2016 04:24:42 PM,MANHATTAN,Driver Complaint,Taxi Complaint,TLC,-73.99439754497551,40.71945659674111,Closed,67 days 17:43:11.000000000,22
01/01/2016 10:41:33 PM,01/01/2016 10:49:44 PM,MANHATTAN,No Status Call,Homeless Person Assistance,DHS,-73.97519320739191,40.762494504838855,Closed,0 days 00:08:11.000000000,22
01/01/2016 10:42:04 PM,01/07/2016 06:47:55 AM,MANHATTAN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.9863067278738,40.76815876369281,Closed,5 days 08:05:51.000000000,22
01/01/2016 10:42:04 PM,01/01/2016 11:18:41 PM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.9172709908337,40.67432222799476,Closed,0 days 00:36:37.000000000,22
01/01/2016 10:42:40 PM,01/01/2016 11:08:48 PM,STATEN ISLAND,Vehicle,Posting Advertisement,NYPD,-74.17363282481907,40.54909379768628,Closed,0 days 00:26:08.000000000,22
01/01/2016 10:43:07 PM,01/02/2016 01:06:09 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.9502162365346,40.811477156761185,Closed,0 days 02:23:02.000000000,22
01/01/2016 10:43:12 PM,01/02/2016 12:42:54 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.91203244108668,40.767546855233284,Closed,0 days 01:59:42.000000000,22
01/01/2016 10:43:35 PM,01/01/2016 11:45:28 PM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.84320469304922,40.686673482045826,Closed,0 days 01:01:53.000000000,22
01/01/2016 10:43:40 PM,01/02/2016 02:48:59 AM,STATEN ISLAND,Loud Music/Party,Noise - Residential,NYPD,-74.2080615789682,40.547960611217434,Closed,0 days 04:05:19.000000000,22
01/01/2016 10:43:51 PM,01/02/2016 04:23:02 AM,QUEENS,Banging/Pounding,Noise - Residential,NYPD,-73.84158799277974,40.77829954571331,Closed,0 days 05:39:11.000000000,22
01/01/2016 10:44:05 PM,01/02/2016 02:14:45 AM,BROOKLYN,Banging/Pounding,Noise - Residential,NYPD,-73.95012102555529,40.683044837854396,Closed,0 days 03:30:40.000000000,22
01/01/2016 10:44:09 PM,01/02/2016 12:25:08 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.94579676819353,40.75551826274268,Closed,0 days 01:40:59.000000000,22
01/01/2016 10:44:11 PM,01/01/2016 11:13:12 PM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.90773507848957,40.67990608406061,Closed,0 days 00:29:01.000000000,22
01/01/2016 10:44:28 PM,01/01/2016 11:07:43 PM,STATEN ISLAND,Vehicle,Posting Advertisement,NYPD,-74.17363282481907,40.54909379768628,Closed,0 days 00:23:15.000000000,22
01/01/2016 10:44:48 PM,01/02/2016 07:19:42 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.95190866824001,40.654022322845066,Closed,0 days 08:34:54.000000000,22
01/01/2016 10:45:05 PM,01/05/2016 01:05:27 AM,MANHATTAN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-74.00074326038714,40.7297138891165,Closed,3 days 02:20:22.000000000,22
01/01/2016 10:45:06 PM,01/05/2016 01:10:28 AM,BROOKLYN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.95791161335052,40.718864406123465,Closed,3 days 02:25:22.000000000,22
01/01/2016 10:45:08 PM,01/02/2016 08:50:00 PM,QUEENS,Pothole,Street Condition,DOT,-73.80271626845301,40.71456395998813,Closed,0 days 22:04:52.000000000,22
01/01/2016 10:45:26 PM,01/06/2016 05:14:51 PM,QUEENS,Blocked - Construction,Street Condition,DOT,-73.81147715035122,40.7863813959833,Closed,4 days 18:29:25.000000000,22
01/01/2016 10:45:38 PM,01/01/2016 11:20:51 PM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.8972056446412,40.9102650190026,Closed,0 days 00:35:13.000000000,22
01/01/2016 10:45:58 PM,01/01/2016 10:49:17 PM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.95380443229466,40.65391056381976,Closed,0 days 00:03:19.000000000,22
01/01/2016 10:46:11 PM,01/01/2016 11:07:41 PM,STATEN ISLAND,Vehicle,Posting Advertisement,NYPD,-74.17470179978285,40.54919922420646,Closed,0 days 00:21:30.000000000,22
01/01/2016 10:46:14 PM,01/01/2016 11:30:24 PM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.9050330234816,40.719030554559716,Closed,0 days 00:44:10.000000000,22
01/01/2016 10:47:12 PM,03/12/2016 10:35:15 AM,MANHATTAN,PESTS,UNSANITARY CONDITION,HPD,-73.92898187223095,40.85222228289129,Closed,70 days 11:48:03.000000000,22
01/01/2016 10:47:12 PM,03/12/2016 10:35:15 AM,MANHATTAN,DOOR,DOOR/WINDOW,HPD,-73.92898187223095,40.85222228289129,Closed,70 days 11:48:03.000000000,22
01/01/2016 10:47:12 PM,03/12/2016 10:35:15 AM,MANHATTAN,PESTS,UNSANITARY CONDITION,HPD,-73.92898187223095,40.85222228289129,Closed,70 days 11:48:03.000000000,22
01/01/2016 10:47:12 PM,03/12/2016 10:35:15 AM,MANHATTAN,MOLD,UNSANITARY CONDITION,HPD,-73.92898187223095,40.85222228289129,Closed,70 days 11:48:03.000000000,22
01/01/2016 10:47:12 PM,03/12/2016 10:35:15 AM,MANHATTAN,BELL/BUZZER/INTERCOM,GENERAL,HPD,-73.92898187223095,40.85222228289129,Closed,70 days 11:48:03.000000000,22
01/01/2016 10:47:12 PM,03/12/2016 10:35:15 AM,MANHATTAN,GARBAGE/RECYCLING STORAGE,UNSANITARY CONDITION,HPD,-73.92898187223095,40.85222228289129,Closed,70 days 11:48:03.000000000,22
01/01/2016 10:47:12 PM,03/12/2016 10:35:15 AM,MANHATTAN,DOOR,DOOR/WINDOW,HPD,-73.92898187223095,40.85222228289129,Closed,70 days 11:48:03.000000000,22
01/01/2016 10:47:22 PM,01/02/2016 02:59:50 AM,BRONX,Loud Television,Noise - Residential,NYPD,-73.87961546829173,40.826446912919366,Closed,0 days 04:12:28.000000000,22
01/01/2016 10:47:38 PM,01/02/2016 01:36:36 AM,BROOKLYN,Loud Television,Noise - Residential,NYPD,-74.00674513610572,40.63929268941461,Closed,0 days 02:48:58.000000000,22
01/01/2016 10:47:41 PM,01/05/2016 05:57:42 PM,BROOKLYN,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.91934607921762,40.67550395508911,Closed,3 days 19:10:01.000000000,22
01/01/2016 10:48:09 PM,01/02/2016 12:23:57 AM,BROOKLYN,Blocked Sidewalk,Illegal Parking,NYPD,-74.00166041053981,40.613118557606214,Closed,0 days 01:35:48.000000000,22
01/01/2016 10:48:35 PM,01/02/2016 07:19:43 AM,BROOKLYN,Loud Talking,Noise - Residential,NYPD,-73.94900489976199,40.65267612872545,Closed,0 days 08:31:08.000000000,22
01/01/2016 10:49:18 PM,01/05/2016 01:09:52 AM,BRONX,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.91009630432157,40.845929223668975,Closed,3 days 02:20:34.000000000,22
01/01/2016 10:49:22 PM,01/02/2016 12:25:02 AM,BROOKLYN,Loud Music/Party,Noise - Commercial,NYPD,-73.98581554687776,40.599599575692686,Closed,0 days 01:35:40.000000000,22
01/01/2016 10:49:37 PM,01/02/2016 02:16:07 AM,BRONX,Banging/Pounding,Noise - Residential,NYPD,-73.88061802744984,40.84162622457536,Closed,0 days 03:26:30.000000000,22
01/01/2016 10:49:47 PM,01/02/2016 11:43:56 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.92860832326964,40.8634753274964,Closed,0 days 12:54:09.000000000,22
01/01/2016 10:50:00 PM,01/01/2016 11:07:39 PM,STATEN ISLAND,Vehicle,Posting Advertisement,NYPD,-74.17470179978285,40.54919922420646,Closed,0 days 00:17:39.000000000,22
01/01/2016 10:50:00 PM,01/02/2016 12:00:00 PM,QUEENS,12 Dead Animals,Sanitation Condition,DSNY,-73.75608117535019,40.70781303221798,Closed,0 days 13:10:00.000000000,22
